2022-01-14 07:36:35.9|Info|MigrationLogger|*** 30: add_season_folder_format_to_naming_config migrating ***
2022-01-14 07:36:35.9|Info|add_season_folder_format_to_naming_config|Starting migration to 30
2022-01-14 07:36:35.9|Info|MigrationLogger|*** 31: delete_old_naming_config_columns migrating ***
2022-01-14 07:36:35.9|Info|delete_old_naming_config_columns|Starting migration to 31
2022-01-14 07:36:35.9|Info|MigrationLogger|*** 32: set_default_release_group migrating ***
2022-01-14 07:36:35.9|Info|set_default_release_group|Starting migration to 32
2022-01-14 07:36:35.9|Info|MigrationLogger|*** 33: add_api_key_to_pushover migrating ***
2022-01-14 07:36:35.9|Info|add_api_key_to_pushover|Starting migration to 33
2022-01-14 07:36:35.9|Info|MigrationLogger|*** 34: remove_series_contraints migrating ***
2022-01-14 07:36:35.9|Info|remove_series_contraints|Starting migration to 34
2022-01-14 07:36:35.9|Info|MigrationLogger|*** 35: add_series_folder_format_to_naming_config migrating ***
2022-01-14 07:36:35.9|Info|add_series_folder_format_to_naming_config|Starting migration to 35
2022-01-14 07:36:35.9|Info|MigrationLogger|*** 36: update_with_quality_converters migrating ***
2022-01-14 07:36:35.9|Info|update_with_quality_converters|Starting migration to 36
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 37: add_configurable_qualities migrating ***
2022-01-14 07:36:36.0|Info|add_configurable_qualities|Starting migration to 37
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 38: add_on_upgrade_to_notifications migrating ***
2022-01-14 07:36:36.0|Info|add_on_upgrade_to_notifications|Starting migration to 38
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 39: add_metadata_tables migrating ***
2022-01-14 07:36:36.0|Info|add_metadata_tables|Starting migration to 39
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 40: add_metadata_to_episodes_and_series migrating ***
2022-01-14 07:36:36.0|Info|add_metadata_to_episodes_and_series|Starting migration to 40
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 41: fix_xbmc_season_images_metadata migrating ***
2022-01-14 07:36:36.0|Info|fix_xbmc_season_images_metadata|Starting migration to 41
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 42: add_download_clients_table migrating ***
2022-01-14 07:36:36.0|Info|add_download_clients_table|Starting migration to 42
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 43: convert_config_to_download_clients migrating ***
2022-01-14 07:36:36.0|Info|convert_config_to_download_clients|Starting migration to 43
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 44: fix_xbmc_episode_metadata migrating ***
2022-01-14 07:36:36.0|Info|fix_xbmc_episode_metadata|Starting migration to 44
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 45: add_indexes migrating ***
2022-01-14 07:36:36.0|Info|add_indexes|Starting migration to 45
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 46: fix_nzb_su_url migrating ***
2022-01-14 07:36:36.0|Info|fix_nzb_su_url|Starting migration to 46
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 47: add_temporary_blacklist_columns migrating ***
2022-01-14 07:36:36.0|Info|add_temporary_blacklist_columns|Starting migration to 47
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 48: add_title_to_scenemappings migrating ***
2022-01-14 07:36:36.0|Info|add_title_to_scenemappings|Starting migration to 48
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 49: fix_dognzb_url migrating ***
2022-01-14 07:36:36.0|Info|fix_dognzb_url|Starting migration to 49
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 50: add_hash_to_metadata_files migrating ***
2022-01-14 07:36:36.0|Info|add_hash_to_metadata_files|Starting migration to 50
2022-01-14 07:36:36.0|Info|MigrationLogger|*** 51: download_client_import migrating ***
2022-01-14 07:36:36.0|Info|download_client_import|Starting migration to 51
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 52: add_columns_for_anime migrating ***
2022-01-14 07:36:36.1|Info|add_columns_for_anime|Starting migration to 52
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 53: add_series_sorttitle migrating ***
2022-01-14 07:36:36.1|Info|add_series_sorttitle|Starting migration to 53
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 54: rename_profiles migrating ***
2022-01-14 07:36:36.1|Info|rename_profiles|Starting migration to 54
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 55: drop_old_profile_columns migrating ***
2022-01-14 07:36:36.1|Info|drop_old_profile_columns|Starting migration to 55
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 56: add_mediainfo_to_episodefile migrating ***
2022-01-14 07:36:36.1|Info|add_mediainfo_to_episodefile|Starting migration to 56
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 57: convert_episode_file_path_to_relative migrating ***
2022-01-14 07:36:36.1|Info|convert_episode_file_path_to_relative|Starting migration to 57
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 58: drop_episode_file_path migrating ***
2022-01-14 07:36:36.1|Info|drop_episode_file_path|Starting migration to 58
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 59: add_enable_options_to_indexers migrating ***
2022-01-14 07:36:36.1|Info|add_enable_options_to_indexers|Starting migration to 59
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 60: remove_enable_from_indexers migrating ***
2022-01-14 07:36:36.1|Info|remove_enable_from_indexers|Starting migration to 60
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 61: clear_bad_scene_names migrating ***
2022-01-14 07:36:36.1|Info|clear_bad_scene_names|Starting migration to 61
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 62: convert_quality_models migrating ***
2022-01-14 07:36:36.1|Info|convert_quality_models|Starting migration to 62
2022-01-14 07:36:36.1|Info|MigrationLogger|*** 63: add_remotepathmappings migrating ***
2022-01-14 07:36:36.1|Info|add_remotepathmappings|Starting migration to 63
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 64: remove_method_from_logs migrating ***
2022-01-14 07:36:36.2|Info|remove_method_from_logs|Starting migration to 64
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 65: make_scene_numbering_nullable migrating ***
2022-01-14 07:36:36.2|Info|make_scene_numbering_nullable|Starting migration to 65
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 66: add_tags migrating ***
2022-01-14 07:36:36.2|Info|add_tags|Starting migration to 66
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 67: add_added_to_series migrating ***
2022-01-14 07:36:36.2|Info|add_added_to_series|Starting migration to 67
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 68: add_release_restrictions migrating ***
2022-01-14 07:36:36.2|Info|add_release_restrictions|Starting migration to 68
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 69: quality_proper migrating ***
2022-01-14 07:36:36.2|Info|quality_proper|Starting migration to 69
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 70: delay_profile migrating ***
2022-01-14 07:36:36.2|Info|delay_profile|Starting migration to 70
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 71: unknown_quality_in_profile migrating ***
2022-01-14 07:36:36.2|Info|unknown_quality_in_profile|Starting migration to 71
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 72: history_downloadId migrating ***
2022-01-14 07:36:36.2|Info|history_downloadId|Starting migration to 72
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 73: clear_ratings migrating ***
2022-01-14 07:36:36.2|Info|clear_ratings|Starting migration to 73
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 74: disable_eztv migrating ***
2022-01-14 07:36:36.2|Info|disable_eztv|Starting migration to 74
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 75: force_lib_update migrating ***
2022-01-14 07:36:36.2|Info|force_lib_update|Starting migration to 75
2022-01-14 07:36:36.2|Info|MigrationLogger|*** 76: add_users_table migrating ***
2022-01-14 07:36:36.2|Info|add_users_table|Starting migration to 76
2022-01-14 07:36:36.3|Info|MigrationLogger|*** 77: add_add_options_to_series migrating ***
2022-01-14 07:36:36.3|Info|add_add_options_to_series|Starting migration to 77
2022-01-14 07:36:36.3|Info|MigrationLogger|*** 78: add_commands_table migrating ***
2022-01-14 07:36:36.3|Info|add_commands_table|Starting migration to 78
2022-01-14 07:36:36.3|Info|MigrationLogger|*** 79: dedupe_tags migrating ***
2022-01-14 07:36:36.3|Info|dedupe_tags|Starting migration to 79
2022-01-14 07:36:36.3|Info|MigrationLogger|*** 81: move_dot_prefix_to_transmission_category migrating ***
2022-01-14 07:36:36.3|Info|move_dot_prefix_to_transmission_category|Starting migration to 81
2022-01-14 07:36:36.3|Info|MigrationLogger|*** 82: add_fanzub_settings migrating ***
2022-01-14 07:36:36.3|Info|add_fanzub_settings|Starting migration to 82
2022-01-14 07:36:36.3|Info|MigrationLogger|*** 83: additonal_blacklist_columns migrating ***
2022-01-14 07:36:36.3|Info|additonal_blacklist_columns|Starting migration to 83
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 84: update_quality_minmax_size migrating ***
2022-01-14 07:36:36.4|Info|update_quality_minmax_size|Starting migration to 84
2022-01-14 07:36:36.4|Info|MigrationLogger|*** 85: expand_transmission_urlbase migrating ***
